source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
66311c2f-c379-49ba-8476-8e89b9e63be8,49e25fea-f5f5-4e25-b328-c674fda7e812,geospatial,0.6497765731785423,1.0969384784755916,1,"[0.6497765731785423, 0.4311267087538529, 0.4591171882111676, 2.0]",0.8622534175077058,165.28218775602033,,
66311c2f-c379-49ba-8476-8e89b9e63be8,49e25fea-f5f5-4e25-b328-c674fda7e812,geospatial,0.6497765731785423,1.0969384784755916,1,"[0.6497765731785423, 0.4311267087538529, 0.4591171882111676, 2.0]",0.8622534175077058,165.28218775602033,,
66311c2f-c379-49ba-8476-8e89b9e63be8,c11397ae-71f8-492a-85c6-2bb8432a5686,geospatial,0.5828313558196611,0.9839230391659768,1,"[0.5828313558196611, 0.5398574040842375, 0.37971836482333116, 2.0]",1.079714808168475,136.6986113363992,,
66311c2f-c379-49ba-8476-8e89b9e63be8,c11397ae-71f8-492a-85c6-2bb8432a5686,geospatial,0.5828313558196611,0.9839230391659768,1,"[0.5828313558196611, 0.5398574040842375, 0.37971836482333116, 2.0]",1.079714808168475,136.6986113363992,,
66311c2f-c379-49ba-8476-8e89b9e63be8,27d63724-c095-496f-a9ed-dbc4aaedd130,geospatial,0.8185150089510125,1.381798983820011,1,"[0.8185150089510125, 0.200263545196722, 0.6474962058402954, 2.0]",0.400527090393444,233.09863410250637,,
66311c2f-c379-49ba-8476-8e89b9e63be8,27d63724-c095-496f-a9ed-dbc4aaedd130,geospatial,0.8185150089510125,1.381798983820011,1,"[0.8185150089510125, 0.200263545196722, 0.6474962058402954, 2.0]",0.400527090393444,233.09863410250637,,
66311c2f-c379-49ba-8476-8e89b9e63be8,0f18d353-4ac8-4c50-9099-3287cba228af,geospatial,0.9413673841031884,1.5891956537512173,1,"[0.9413673841031884, 0.06042179677718614, 0.6768002981884265, 2.0]",0.12084359355437228,243.64810734783353,,
66311c2f-c379-49ba-8476-8e89b9e63be8,0f18d353-4ac8-4c50-9099-3287cba228af,geospatial,0.9413673841031884,1.5891956537512173,1,"[0.9413673841031884, 0.06042179677718614, 0.6768002981884265, 2.0]",0.12084359355437228,243.64810734783353,,
66311c2f-c379-49ba-8476-8e89b9e63be8,bc78a699-f6c1-4d07-ae19-17bbd93e18f3,geospatial,0.9529030363570978,1.6086698874400793,1,"[0.9529030363570978, 0.04824212619472737, 0.6912651493603295, 2.0]",0.09648425238945474,248.85545376971862,,
66311c2f-c379-49ba-8476-8e89b9e63be8,bc78a699-f6c1-4d07-ae19-17bbd93e18f3,geospatial,0.9529030363570978,1.6086698874400793,1,"[0.9529030363570978, 0.04824212619472737, 0.6912651493603295, 2.0]",0.09648425238945474,248.85545376971862,,
