name,category,lon,lat,district
Copthorne King Hotel,hotel,103.8366425,1.2882596,SINGAPORE RIVER
The Room Capsule Hotel,hotel,103.8729379,1.3107642,KALLANG
Crowne Plaza (Changi Airport),hotel,103.9879472,1.3586803,CHANGI
Holiday Inn Express Singapore Serangoon,hotel,103.8586303,1.3101411,KALLANG
Darlene Hotel (Geylang),hotel,103.87697,1.3109009,GEYLANG
Aloft,hotel,103.8473659,1.3269777,NOVENA
K Hotel 8,hotel,103.8772781,1.3106599,GEYLANG
Holiday Inn (Atrium),hotel,103.8344626,1.2887766,BUKIT MERAH
Holiday Inn (Orchard City Centre),hotel,103.8411016,1.3022791,ORCHARD
Holiday Inn Express (Orchard Road),hotel,103.8366804,1.303228,ORCHARD
Hoover Hotel,hotel,103.8530696,1.3217032,NOVENA
Hotel 165,hotel,103.856274,1.3104789,KALLANG
hotel 1929,hotel,103.8418123,1.2807922,OUTRAM
Hotel 81 (Balestier),hotel,103.8531237,1.3213796,NOVENA
Hotel 81,hotel,103.9116567,1.3187006,BEDOK
Hotel 81 (Cherry),hotel,103.8784174,1.3119912,GEYLANG
Hotel 81 (Classic),hotel,103.8978048,1.3156788,GEYLANG
Hotel 81 (Cosy),hotel,103.8418833,1.2796864,OUTRAM
Hotel 81 (Dickson),hotel,103.8542693,1.3049045,ROCHOR
Hotel 81 (Elegance),hotel,103.8602834,1.3124598,KALLANG
Hotel 81 (Gold),hotel,103.8811222,1.3119564,GEYLANG
Lofi Inn,hotel,103.8610655,1.3116011,KALLANG
Lulu Hotel,hotel,103.843006,1.2831615,OUTRAM
M Social Singapore,hotel,103.8371494,1.2906671,SINGAPORE RIVER
Malacca Hotel,hotel,103.906357,1.3135219,GEYLANG
Hilton Singapore Orchard,hotel,103.8359161,1.3019079,ORCHARD
Mandarin Oriental Singapore,hotel,103.858324,1.2906606,DOWNTOWN CORE
Marina Bay Sands,hotel,103.8607226,1.2836965,DOWNTOWN CORE
Fragrance Hotel (Balestier),hotel,103.8526514,1.3219749,NOVENA
Fragrance Hotel (Classic),hotel,103.8496208,1.3258637,NOVENA
Ibis Budget Singapore Crystal,hotel,103.8806177,1.3105884,GEYLANG
Fragrance Hotel (Imperial),hotel,103.8624254,1.309636,KALLANG
Fragrance Hotel (Ocean View),hotel,103.7685128,1.2924138,QUEENSTOWN
Fragrance Hotel (Rose),hotel,103.8526432,1.322082,NOVENA
Fragrance Hotel (Royal),hotel,103.813875,1.2697068,BUKIT MERAH
Ibis Budget Singapore Ruby,hotel,103.8810971,1.3122381,GEYLANG
Ibis Budget Singapore Sapphire,hotel,103.8777213,1.3117532,GEYLANG
Ibis Budget Singapore Ametrine,hotel,103.8775562,1.3114563,GEYLANG
Fragrance Hotel (Viva),hotel,103.8139698,1.2698881,BUKIT MERAH
Fragrance Hotel (Waterfront),hotel,103.7688883,1.2922089,QUEENSTOWN
Furama Riverfront Singapore,hotel,103.8359761,1.2876291,SINGAPORE RIVER
Gay World Hotel,hotel,103.8737852,1.3111077,KALLANG
Genting Hotel (Jurong),hotel,103.7392596,1.3315616,JURONG EAST
RedDoorz,hotel,103.8810366,1.3111938,GEYLANG
Golden Royal Hotel,hotel,103.8552509,1.3091421,ROCHOR
Golden Star Hotel,hotel,103.877269,1.3107661,GEYLANG
Goodwood Park Hotel,hotel,103.8341091,1.3082222,ORCHARD
Grand Copthorne Waterfront Hotel,hotel,103.8349983,1.2905075,SINGAPORE RIVER
Grand Hyatt Singapore,hotel,103.8332833,1.3063453,ORCHARD
Grand Mercure Roxy Hotel,hotel,103.9046,1.3031174,MARINE PARADE
Grand Park City Hall,hotel,103.8501239,1.2926289,DOWNTOWN CORE
Pullman Singapore Orchard,hotel,103.836202,1.3031053,ORCHARD
Gusti Bed and Breakfast,hotel,103.8622203,1.3097286,KALLANG
Haising Hotel,hotel,103.8545807,1.3046208,ROCHOR
Hangout  Mt. Emily,hotel,103.8478466,1.3033663,ROCHOR
Harbour Ville Hotel,hotel,103.8277447,1.272614,BUKIT MERAH
Hotel 81 (Heritage),hotel,103.8612999,1.3027161,ROCHOR
Hotel 81 (Hollywood),hotel,103.8774045,1.3100442,GEYLANG
Hotel 81 (Joy),hotel,103.876882,1.3128598,GEYLANG
Hotel 81 (Lavender),hotel,103.8624358,1.3108063,KALLANG
Hotel 81 (Lucky),hotel,103.8814065,1.3118839,GEYLANG
Hotel 81 (Osaka),hotel,103.8349667,1.2833649,BUKIT MERAH
Hotel 81 (Princess),hotel,103.878629,1.3110655,GEYLANG
Hotel 81 (Spring),hotel,103.8782701,1.3136828,GEYLANG
Hotel 81 (Star),hotel,103.8808069,1.3115738,GEYLANG
Hotel 81 (Tristar),hotel,103.8974205,1.3156884,GEYLANG
Hotel 81 (Violet),hotel,103.86221,1.3111212,KALLANG
DNova HotelKallang,hotel,103.8776855,1.3119209,GEYLANG
Hotel Bencoolen (Bencoolen Street),hotel,103.8501082,1.2991867,ROCHOR
Hotel Bencoolen (Hong Kong Street),hotel,103.8476723,1.2870936,SINGAPORE RIVER
Hotel Chancellor,hotel,103.8419319,1.3014599,ORCHARD
Hotel By Wassies,hotel,103.8478653,1.2874477,SINGAPORE RIVER
Aloft,hotel,103.8466282,1.3273449,NOVENA
Regin Hotel,hotel,103.8758942,1.3132564,GEYLANG
Rendezvous Hotel Singapore,hotel,103.8493161,1.298583,MUSEUM
Riders Lodge,hotel,103.7952442,1.3345536,BUKIT TIMAH
River City Inn,hotel,103.8471867,1.2874505,SINGAPORE RIVER
Royal India Hotel,hotel,103.8556725,1.3092289,ROCHOR
Royal Plaza,hotel,103.8323698,1.3068445,ORCHARD
Rucksack Inn (Lavender),hotel,103.860316,1.3143625,KALLANG
Rucksack Inn (Mackenzie),hotel,103.8497987,1.3043783,ROCHOR
Sandpiper Hotel,hotel,103.8535958,1.3048093,ROCHOR
Rest Bugis,hotel,103.8593488,1.3040528,ROCHOR
Santa Grand Hotel,hotel,103.9057837,1.3066381,MARINE PARADE
Santa Grand Hotel (Lai Chun Yuen),hotel,103.8441751,1.2825676,OUTRAM
Santa Grand Hotel (Little India),hotel,103.8530893,1.3078199,ROCHOR
Santa Grand Hotel (West Coast),hotel,103.7685897,1.2923344,QUEENSTOWN
Sheraton Towers Singapore,hotel,103.8364622,1.3119505,NEWTON
Singapore Marriott Tang Plaza Hotel,hotel,103.8328767,1.305109,ORCHARD
Marrison  Desker,hotel,103.8554997,1.3089965,ROCHOR
the snooze hotel,hotel,103.8570875,1.2978909,DOWNTOWN CORE
Mayo Inn,hotel,103.8541768,1.3039628,ROCHOR
Meng Yew Hotel,hotel,103.8846809,1.3132411,GEYLANG
Atlantis531,hotel,103.8577761,1.3149984,KALLANG
RedDoorz Little India,hotel,103.8540444,1.305084,ROCHOR
Park 22 Hotel,hotel,103.8418196,1.2806216,OUTRAM
Park Avenue Changi,hotel,103.9630856,1.3358477,TAMPINES
Park Avenue Rochester,hotel,103.7888972,1.3050688,QUEENSTOWN
Park Hotel (Alexandra),hotel,103.805291,1.2875264,BUKIT MERAH
Novotel Singapore on Kitchener,hotel,103.855623,1.3106252,KALLANG
Coliwoo Hotel Pasir Panjang,hotel,103.7701676,1.2920783,QUEENSTOWN
Peninsula Excelsior Hotel,hotel,103.8498204,1.2919459,DOWNTOWN CORE
Penta Hotel,hotel,103.8535979,1.3111926,ROCHOR
Perak Hotel,hotel,103.8532465,1.3048379,ROCHOR
Phil Inn,hotel,103.8537236,1.3053682,ROCHOR
Pillows & Toast Heritage,hotel,103.844863,1.2841537,OUTRAM
Plush Pods,hotel,103.8569348,1.2980018,DOWNTOWN CORE
Porcelain Hotel,hotel,103.8442855,1.2842398,OUTRAM
Quarters,hotel,103.8489864,1.2876728,SINGAPORE RIVER
RELC International Hotel,hotel,103.8260319,1.3128386,TANGLIN
RM Hotel,hotel,103.6355297,1.3426928,TUAS
The Fullerton Bay Hotel,hotel,103.8533943,1.2833389,DOWNTOWN CORE
The Inn,hotel,103.8438685,1.2832066,OUTRAM
The Keong Saik Hotel,hotel,103.8416402,1.2810391,OUTRAM
The Mitraa,hotel,103.8575554,1.3159109,KALLANG
The Noble Hotel,hotel,103.8597759,1.3137968,KALLANG
The Pan Pacific Hotel Singapore,hotel,103.8586837,1.2923514,DOWNTOWN CORE
The Pod,hotel,103.8605667,1.3010101,ROCHOR
The Quincy Hotel,hotel,103.8357483,1.3077515,NEWTON
The Scarlet Hotel,hotel,103.8453392,1.2807998,OUTRAM
The Seacare Hotel,hotel,103.8399732,1.2876268,OUTRAM
The Westin Singapore,hotel,103.8507952,1.2783073,DOWNTOWN CORE
Travellersg,hotel,103.8618211,1.3104369,KALLANG
Simpang De Bedok Boarding House,hotel,103.9471375,1.3315888,BEDOK
Sing Hoe,hotel,103.8915462,1.300595,MARINE PARADE
Sloane Court Hotel,hotel,103.8322064,1.3156942,TANGLIN
Sofitel Sentosa Resort & Spa,hotel,103.8276491,1.2452585,SOUTHERN ISLANDS
Strand Hotel,hotel,103.8497382,1.2986535,ROCHOR
Studio M Hotel,hotel,103.8390762,1.2907775,SINGAPORE RIVER
JH Hotel,hotel,103.8774878,1.311613,GEYLANG
Tai Hoe Hotel,hotel,103.8565326,1.3102722,KALLANG
Taipei Hotel (2000),hotel,103.877135,1.3099482,GEYLANG
HI Hotel Bugis,hotel,103.8597515,1.3042832,ROCHOR
The Club,hotel,103.8457386,1.2807475,OUTRAM
The Daulat,hotel,103.8528885,1.3048116,ROCHOR
The Duxton,hotel,103.8431722,1.2788774,OUTRAM
Vibe Hotel Singapore Orchard,hotel,103.8357123,1.3080241,NEWTON
V Hotel Bencoolen,hotel,103.8507128,1.2988846,ROCHOR
V Hotel Lavender,hotel,103.862535,1.3077968,KALLANG
VIP Hotel,hotel,103.8345731,1.3156477,NEWTON
Value Hotel (Balestier),hotel,103.8532705,1.3212398,NOVENA
Value Hotel (Nice),hotel,103.8525044,1.3233449,NOVENA
Value Hotel (Thomson),hotel,103.8427199,1.3269557,NOVENA
Venue Hotel The Lily,hotel,103.9005824,1.3115478,GEYLANG
Victoria Hotel,hotel,103.8524422,1.2970999,ROCHOR
Wanderlust Hotel,hotel,103.8546295,1.3051213,ROCHOR
DHotel,hotel,103.83501,1.2843221,BUKIT MERAH
Yes Chinatown Pt. Hotel,hotel,103.8431615,1.2830398,OUTRAM
Yew Lian Hotel,hotel,103.8855041,1.3140007,GEYLANG
York Hotel,hotel,103.8351875,1.3069254,ORCHARD
iStay.inn,hotel,103.8459241,1.2829824,OUTRAM
5footway.inn (Ann Siang),hotel,103.8453233,1.2819252,OUTRAM
5footway.inn,hotel,103.8491959,1.2882021,SINGAPORE RIVER
5footway.inn (Chinatown 1),hotel,103.8439035,1.2834496,OUTRAM
Heritage Collection on Chinatown,hotel,103.8456968,1.2827456,OUTRAM
5footway.inn (Chinatown 3),hotel,103.844288,1.2836095,OUTRAM
5footway.inn (Chinatown 4),hotel,103.8437083,1.2835635,OUTRAM
ChancellorOrchard,hotel,103.8423669,1.3012281,ORCHARD
Hovo,hotel,103.8550968,1.3012089,ROCHOR
Grand Shanghai,hotel,103.8357002,1.2894964,SINGAPORE RIVER
The Platinum,hotel,103.8446108,1.2843702,OUTRAM
Yan Hotel,hotel,103.8605715,1.3118004,KALLANG
Sofitel Singapore City Centre,hotel,103.8451982,1.2771112,DOWNTOWN CORE
The St. Regis Singapore,hotel,103.8260358,1.3057577,ORCHARD
DResort  Downtown East,hotel,103.9550047,1.3799828,PASIR RIS
Courtyard Singapore Novena,hotel,103.843124,1.3206975,NOVENA
Hotel Telegraph,hotel,103.8498374,1.2800753,DOWNTOWN CORE
Campbell Inn,hotel,103.8526577,1.304988,ROCHOR
Hotel Traveltine,hotel,103.8641508,1.3024426,DOWNTOWN CORE
ONE15 Marina Sentosa Cove,hotel,103.8397281,1.2456465,SOUTHERN ISLANDS
YSUN Homestay,hotel,103.9113404,1.32595,BEDOK
Dusit Thani Laguna Singapore,hotel,103.9628922,1.3237578,TAMPINES
Hotel Miramar Singapore,hotel,103.837354,1.2883804,SINGAPORE RIVER
Hotel NuVe Urbane,hotel,103.8588731,1.3072405,KALLANG
Mercure ICON Singapore City Centre,hotel,103.8466318,1.2829757,OUTRAM
five/6 Hotel Splendour,hotel,103.876669,1.3109304,GEYLANG
Ibis Budget Bugis,hotel,103.855553,1.2969412,DOWNTOWN CORE
Hotel 81,hotel,103.8556963,1.2968416,DOWNTOWN CORE
Hotel Boss,hotel,103.8603111,1.3057392,KALLANG
JW Marriott Hotel Singapore South Beach,hotel,103.8560812,1.2942958,DOWNTOWN CORE
Shipping Container Hotel,hotel,103.7834005,1.2844819,QUEENSTOWN
SpacePod hive,hotel,103.8587668,1.3158166,KALLANG
Lion Peak Hotel Hamilton,hotel,103.8613891,1.311793,KALLANG
Raffles Hotel,hotel,103.8546412,1.2946815,DOWNTOWN CORE
Wink Hotel,hotel,103.8557912,1.2967846,DOWNTOWN CORE
Shipping Container Hotel,hotel,103.7868474,1.2981266,QUEENSTOWN
Venue Hotel,hotel,103.9023718,1.3095626,MARINE PARADE
Hotel Clover 7,hotel,103.8477789,1.2875448,SINGAPORE RIVER
Hotel 81 Chinatown,hotel,103.8441024,1.2845631,OUTRAM
InterContinental Singapore,hotel,103.8548923,1.2983713,DOWNTOWN CORE
Hotel Grand Central,hotel,103.8418688,1.3013855,ORCHARD
Hotel Supreme,hotel,103.8426058,1.3010098,ORCHARD
Holiday Inn Singapore Orchard City Centre,hotel,103.841091,1.302315,ORCHARD
Concorde Hotel,hotel,103.8421739,1.3006078,ORCHARD
The Fullerton Hotel,hotel,103.8530677,1.2862115,DOWNTOWN CORE
PARKROYAL on Beach Road,hotel,103.8605985,1.3002164,DOWNTOWN CORE
M Hotel Singapore,hotel,103.8450631,1.2736844,DOWNTOWN CORE
Costa Sands Resort (Sentosa),hotel,103.8141437,1.2552136,SOUTHERN ISLANDS
Oasis Resort Sentosa,hotel,103.8195431,1.2532902,SOUTHERN ISLANDS
South East Asia Hotel,hotel,103.8531189,1.3011181,ROCHOR
Travelodge Harbourfront Singapore,hotel,103.8238039,1.2663127,BUKIT MERAH
Labrador Villa,hotel,103.800904,1.2688661,BUKIT MERAH
Pullman Singapore HIll Street,hotel,103.8506128,1.2936813,DOWNTOWN CORE
Hard Rock Hotel Singapore,hotel,103.8192456,1.2575207,SOUTHERN ISLANDS
Hotel Michael,hotel,103.8202623,1.2551364,SOUTHERN ISLANDS
Hotel 81 (Palace),hotel,103.8801172,1.3118012,GEYLANG
Yaju Hotel,hotel,103.8781192,1.3114086,GEYLANG
Hotel 81 Orchid,hotel,103.8772776,1.3112007,GEYLANG
Hotel Mi Rochor,hotel,103.8514916,1.303979,ROCHOR
Yotel Singapore Orchard Road,hotel,103.8313648,1.3063334,ORCHARD
Pan Pacific Orchard,hotel,103.8298908,1.3074059,ORCHARD
Oxford Hotel,hotel,103.851832,1.2979883,ROCHOR
Hotel Ora,hotel,103.8192717,1.2562592,SOUTHERN ISLANDS
Crockfords Tower,hotel,103.8195621,1.2554802,SOUTHERN ISLANDS
Ji Hotel Orchard,hotel,103.8444671,1.297727,MUSEUM
Swisstel The Stamford,hotel,103.8534079,1.2933029,DOWNTOWN CORE
voco Orchard Singapore,hotel,103.8292929,1.3058383,ORCHARD
Hotel Grand Pacific,hotel,103.8526305,1.2973971,ROCHOR
Summer View Hotel,hotel,103.8523213,1.3016339,ROCHOR
Hotel Mi,hotel,103.8500142,1.2989569,ROCHOR
Jayleen Clarke Quay Hotel,hotel,103.8475481,1.2886897,SINGAPORE RIVER
21 Carpenter,hotel,103.8474691,1.2885801,SINGAPORE RIVER
The Novelty House,hotel,103.847446,1.2877577,SINGAPORE RIVER
ibis Budget Hotel Clarke Quay,hotel,103.847183,1.287919,SINGAPORE RIVER
Champion Hotel City,hotel,103.847025,1.2871281,SINGAPORE RIVER
Jayleen 1918 Hotel,hotel,103.8479674,1.2878279,SINGAPORE RIVER
ST Signature Tanjong Pagar,hotel,103.8442868,1.278673,OUTRAM
Maxwell Reserve,hotel,103.8444042,1.279244,OUTRAM
Fraser Suites,hotel,103.8273734,1.2931611,TANGLIN
Village Hotel (Changi),hotel,103.986075,1.39041,CHANGI
Hotel 81 (Rochor),hotel,103.8540201,1.3037595,ROCHOR
Siloso Beach Resort,hotel,103.8148035,1.2547545,SOUTHERN ISLANDS
Hilton Garden Inn Singapore Serangoon,hotel,103.851984,1.3084361,ROCHOR
Aliwal Park Hotel,hotel,103.8602838,1.3033622,ROCHOR
5footway.inn (Bugis),hotel,103.8613986,1.3020724,ROCHOR
5footway.inn (Bugis),hotel,103.8613741,1.3021113,ROCHOR
Weave Suites Midtown,hotel,103.8618705,1.3018573,ROCHOR
Weave Suites Midtown,hotel,103.8618542,1.3018871,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8618378,1.3019166,ROCHOR
Weave Suites Midtown,hotel,103.8618237,1.3019424,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8617811,1.3019594,ROCHOR
Weave Suites Midtown,hotel,103.8617613,1.3019946,ROCHOR
Weave Suites Midtown,hotel,103.8617443,1.3020242,ROCHOR
Weave Suites Midtown,hotel,103.8617278,1.302053,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8617104,1.3020827,ROCHOR
Weave Suites Midtown,hotel,103.8616947,1.302112,ROCHOR
Weave Suites Midtown,hotel,103.8616779,1.3021403,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8616607,1.3021691,ROCHOR
Weave Suites Midtown,hotel,103.8616459,1.3021924,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8616315,1.3022163,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8616126,1.3022486,ROCHOR
Weave Suites Midtown,hotel,103.8615937,1.302281,ROCHOR
Hotel Clover (Jalan Sultan),hotel,103.8615749,1.3023125,ROCHOR
Cube Hotel,hotel,103.859387,1.3016835,ROCHOR
5footway.inn (Bugis),hotel,103.8614215,1.3020322,ROCHOR
Village Hotel (Bugis),hotel,103.8578421,1.302229,ROCHOR
The Sultan,hotel,103.8609774,1.3032634,ROCHOR
Royal India Hotel,hotel,103.855658,1.3092639,ROCHOR
ibis Singapore Novena,hotel,103.845559,1.3261589,NOVENA
ST Residences Novena,hotel,103.8476969,1.3184372,NOVENA
Village Hotel (Katong),hotel,103.9029949,1.303619,MARINE PARADE
Aqueen Hotel (Paya Lebar),hotel,103.8915977,1.3220769,GEYLANG
Ibis Budget Selegie,hotel,103.8499901,1.3037815,ROCHOR
Hotel 81 (Selegie),hotel,103.8498872,1.3033165,ROCHOR
Hotel 81 (Kovan),hotel,103.8789437,1.3542251,HOUGANG
Park View Hotel,hotel,103.8564923,1.2972167,DOWNTOWN CORE
ST Signature,hotel,103.8565698,1.2973157,DOWNTOWN CORE
Orchard Hills Residences Singapore MGallery,hotel,103.8368061,1.3042381,ORCHARD
Habyt Novena,hotel,103.8478095,1.326322,NOVENA
Fragrance Hotel (Oasis),hotel,103.8486894,1.3258444,NOVENA
Holiday Inn Express & Suites,hotel,103.8525125,1.320068,NOVENA
Hotel 81 (Fuji),hotel,103.852648,1.3222204,NOVENA
Aqueen Hotel (Balestier),hotel,103.8499632,1.3252773,NOVENA
Ibis Budget Joo Chiat,hotel,103.9012445,1.3114923,GEYLANG
Hotel 81 (Sakura),hotel,103.9005253,1.3123385,GEYLANG
Conrad Singapore Orchard,hotel,103.8248461,1.304621,ORCHARD
ISA Hotel,hotel,103.9010957,1.3008186,MARINE PARADE
Mercure,hotel,103.8531142,1.2996229,ROCHOR
Ibis Styles,hotel,103.8511704,1.3035881,ROCHOR
Hotel Nuve Stellar,hotel,103.8580894,1.309315,KALLANG
Holiday Inn Express Singapore Clarke Quay,hotel,103.842008,1.2890728,SINGAPORE RIVER
Oasia Hotel (Downtown),hotel,103.8443413,1.2758812,OUTRAM
Lai Ming Hotel,hotel,103.8831439,1.3130126,GEYLANG
Seng Wah Hotel,hotel,103.8824618,1.3123444,GEYLANG
Min Wah Hotel,hotel,103.8824665,1.3122009,GEYLANG
Kim Tian Hotel,hotel,103.8824717,1.3120594,GEYLANG
The Serangoon House,hotel,103.8547526,1.3113518,ROCHOR
Classique Hotel,hotel,103.8581621,1.3094729,KALLANG
Aqueen Prestige Hotel Lavender,hotel,103.8610173,1.3121121,KALLANG
Aqueen Prestige Hotel Jalan Besar,hotel,103.8587511,1.3098103,KALLANG
Asphodel Inn,hotel,103.8572413,1.3150493,KALLANG
Oxley Hotel,hotel,103.8765214,1.3100115,GEYLANG
Ibis Budget Singapore Emerald,hotel,103.8763429,1.3110183,GEYLANG
Ibis budget Singapore Pearl,hotel,103.8792904,1.3115684,GEYLANG
Lemon Grass,hotel,103.8818606,1.3111776,GEYLANG
The Warehouse,hotel,103.8374594,1.2892117,SINGAPORE RIVER
Paradox Singapore Merchant Court at Clarke Quay,hotel,103.8456785,1.2884382,SINGAPORE RIVER
Carlton City Hotel,hotel,103.8437105,1.2759703,OUTRAM
The Amazing Inn,hotel,103.8791762,1.3122028,GEYLANG
Fragrance Hotel (Kovan),hotel,103.8787691,1.3540534,HOUGANG
Equarius Hotel,hotel,103.8169276,1.2577672,SOUTHERN ISLANDS
Ascott Orchard Singapore,hotel,103.8372531,1.303953,ORCHARD
Holiday Inn Express Katong,hotel,103.9047193,1.3047052,MARINE PARADE
Novotel Living Singapore Orchard,hotel,103.8319082,1.3076427,ORCHARD
Shangri-Las Rasa Sentosa Resort & Spa,hotel,103.8098127,1.2573679,SOUTHERN ISLANDS
Park Regis,hotel,103.8445457,1.288081,SINGAPORE RIVER
Parkroyal Collection Marina Bay,hotel,103.8568124,1.2916103,DOWNTOWN CORE
YotelAir Changi,hotel,103.9901708,1.3598679,CHANGI
Village Hotel  Sentosa,hotel,103.8198852,1.2521854,SOUTHERN ISLANDS
The Robertson House by The Crest Collection,hotel,103.8423351,1.2913983,SINGAPORE RIVER
The Barracks Hotel,hotel,103.8210025,1.2520108,SOUTHERN ISLANDS
Mercure Singapore On Stevens,hotel,103.8283535,1.3141259,TANGLIN
Novotel Singapore On Stevens,hotel,103.8287166,1.313774,TANGLIN
Shangri-La Hotel Singapore,hotel,103.8264356,1.3115473,TANGLIN
Changi Cove,hotel,103.9757285,1.3891406,CHANGI
Raintr33 Hotel Singapore,hotel,103.9783253,1.3883456,CHANGI
Village Hotel Albert Court,hotel,103.8508604,1.3040881,ROCHOR
Hotel Faber Park,hotel,103.8132258,1.2701313,BUKIT MERAH
Citadines Science Park Singapore,hotel,103.7874587,1.2916839,QUEENSTOWN
Hotel Fort Canning,hotel,103.8453757,1.2960208,MUSEUM
7 Wonders Hostel  Boat Quay,hostel,103.8481667,1.2869797,SINGAPORE RIVER
Checkers Hostel,hostel,103.8604278,1.3009356,ROCHOR
Footprints Hostel,hostel,103.8541084,1.305513,ROCHOR
ABC Premium Hostel,hostel,103.8531064,1.3132744,KALLANG
Joyfor Singapore,hostel,103.87396,1.311183,KALLANG
Ark Hostel,hostel,103.8730539,1.3108156,KALLANG
Beary Best Hostel,hostel,103.8453809,1.2838456,OUTRAM
Betel Box Backpackers Hostel,hostel,103.9002681,1.3122699,GEYLANG
Bunc Hostel,hostel,103.8548406,1.3053658,ROCHOR
BuncRadius Hostel,hostel,103.8484991,1.2880824,SINGAPORE RIVER
Central 65 Hostel & Cafe,hostel,103.856401,1.3066863,ROCHOR
City Backpackers,hostel,103.8473063,1.2878203,SINGAPORE RIVER
7 Wonders Hostel,hostel,103.8523506,1.3063518,ROCHOR
Hawaii Hostel,hostel,103.8522441,1.3015691,ROCHOR
Heritage Hostel,hostel,103.8449989,1.2813739,OUTRAM
Golden Hostel,hostel,103.8307214,1.2779719,BUKIT MERAH
MKS Backpackers Hostel,hostel,103.8535244,1.3067968,ROCHOR
G4 Station Backpackers Hostel,hostel,103.8499076,1.3043686,ROCHOR
Gap Year Hostel,hostel,103.8593685,1.3155904,KALLANG
Bluewaters Pods 38 Hongkong St,hostel,103.8473548,1.2873663,SINGAPORE RIVER
Shophouse The Social Hostel,hostel,103.8596814,1.3007864,ROCHOR
Meadows Hostel,hostel,103.8606964,1.3113438,KALLANG
Moni Gallery Hostel,hostel,103.858989,1.3154418,KALLANG
Mori Hostel,hostel,103.8575892,1.3159484,KALLANG
Green Kiwi Backpacker Hostel,hostel,103.8603612,1.3142495,KALLANG
The Hive Hostel,hostel,103.8587863,1.3157167,KALLANG
The Plot Hostels,hostel,103.8347267,1.2850052,BUKIT MERAH
Beat. Sports Hostel,hostel,103.8589044,1.3106463,KALLANG
Nano Hostel,hostel,103.8837236,1.3161267,GEYLANG
Wink Hostel,hostel,103.8441442,1.2839484,OUTRAM
60s Hostel,hostel,103.8581441,1.3155923,KALLANG
7 Wonders Hostel,hostel,103.8582154,1.3101361,KALLANG
Fisher BnB,hostel,103.8598055,1.3112274,KALLANG
Happy Snail Hostel,hostel,103.8310684,1.2772982,BUKIT MERAH
Rucksack Inn McKenzie,hostel,103.8497813,1.3043396,ROCHOR
Vanderloft Capsule Hotel,hostel,103.8483838,1.2873019,SINGAPORE RIVER
MET A Space Pod,hostel,103.8596021,1.3010581,ROCHOR
Indie Hostel,hostel,103.8550539,1.3051997,ROCHOR
Lodge 41,hostel,103.880076,1.3115114,GEYLANG
Dream Lodge,hostel,103.8607816,1.311997,KALLANG
Tree in Lodge,hostel,103.8584342,1.3027082,ROCHOR
Galaxy Pods Capsule Hotel (Chinatown),hostel,103.845529,1.2834531,OUTRAM
Royal Lodge,hostel,103.8439541,1.2837009,OUTRAM
OSS Backpackers Hostel,hostel,103.8607698,1.3113522,KALLANG
Pillow Talk Hostel,hostel,103.86066,1.3112757,KALLANG
7 Wonders Boutique Capsule,hostel,103.8582098,1.3101223,KALLANG
Beary Best Hostel,hostel,103.8593458,1.3151431,KALLANG
Milchel International Student Hostel,hostel,103.8458938,1.3263521,NOVENA
Snooze Inn,hostel,103.8540017,1.3047302,ROCHOR
Galaxy Pods Capsule Hotel (Boat Quay),hostel,103.8490145,1.2876884,SINGAPORE RIVER
BuncRadius Little India Hostel,hostel,103.8548823,1.3054026,ROCHOR
ABC Hostel,hostel,103.8592721,1.3037122,ROCHOR
Matchbox  100 Ulu Pandan,hostel,103.7792851,1.3218339,BUKIT TIMAH
yoHA Hostel  Pearls Hill,hostel,103.8410473,1.2848598,OUTRAM
yoHAHenderson,hostel,103.8204386,1.2856215,BUKIT MERAH
yoHA Hostel  Evans,hostel,103.8204015,1.3186736,TANGLIN
Long Bar,attraction,103.8534677,1.2951307,DOWNTOWN CORE
